# Literature basis: FTIR peaks anchored to real functional groups:
# 2920 cm-1 CH2 asym stretch (asphalt); 1730 cm-1 C=O ester (WER);
# 1240 cm-1 C-O-C ether (WER); 915 cm-1 oxirane ring (epoxy curing tracker);
# 1600 cm-1 aromatic C=C (asphalt). Modified spectrum adds the three WER
# peaks. Absorbance is synthetic Gaussian-broadened, not a real scan.
wavenumber_cm-1,control_abs,modified_abs
2732.0534223706177,0.3213606760783269,0.3398235450347373
2726.210350584307,0.29575455174960047,0.30265186734489274
2720.3672787979967,0.27526893182903484,0.31950001341444934
2714.5242070116865,0.2949922584564886,0.2892411730796676
2708.681135225376,0.2719019816322063,0.28885576633046783
2702.838063439065,0.2517114843622871,0.2863716806748507
2696.994991652755,0.2881819801918109,0.23172399442593286
2691.151919866444,0.27057636283146663,0.27563663072315986
2685.3088480801334,0.2739244097742201,0.2452016552652037
2679.465776293823,0.24025420430679725,0.24609213086621112
2673.6227045075125,0.24138370149025457,0.22505706911257334
2667.779632721202,0.22932765484603057,0.21897735102750981
2661.9365609348915,0.22659723133980467,0.2254647806665368
2656.0934891485813,0.2435155421672999,0.2561193297182835
2650.2504173622706,0.21947771097085406,0.26845803024682446
2644.40734557596,0.238036593726176,0.23041116587938013
2638.5642737896496,0.23373153841368394,0.24877223857658587
2632.721202003339,0.2636979249473847,0.217915092272209
2626.8781302170282,0.19182769407459133,0.18144401849607233
2621.035058430718,0.23415353189919286,0.21939381666292054
2615.1919866444077,0.21153322887277348,0.22223595337339327
2609.3489148580966,0.21017723832610347,0.20188550183357176
2603.5058430717863,0.17879426844015991,0.2138360295625506
2597.662771285476,0.1961115360493166,0.21676653725599612
2591.8196994991654,0.21788450865334932,0.18575241203179632
2585.9766277128547,0.1992484707224955,0.17136135621155554
2580.1335559265444,0.20055994222957096,0.1945137715145054
2574.2904841402337,0.19131973646907965,0.19291285927568283
2568.447412353923,0.21856622861567904,0.188421569398845
2562.604340567613,0.19352298558562883,0.21369737198252603
2556.7612687813025,0.14855004205333344,0.22707013129116344
2550.918196994992,0.17744283551448295,0.18295134616429656
2545.075125208681,0.1507462480456297,0.2040999142504896
2539.232053422371,0.1240354978616085,0.207882888430078
2533.38898163606,0.17750076808828458,0.20236620349219844
2527.5459098497495,0.21390265225502345,0.20818118099556304
2521.7028380634392,0.18738498331813705,0.17865770579487147
2515.8597662771285,0.16227906794020128,0.20052610927856712
2510.016694490818,0.16627350923411574,0.225577145315354
2504.1736227045076,0.20712162902269443,0.20058267560529544
2498.3305509181973,0.18714263732449085,0.17159223147818237
2492.4874791318866,0.18448460166296227,0.195678866710412
2486.644407345576,0.18203888681444808,0.20835572842531913
2480.8013355592657,0.18350417472249161,0.19011589521917727
2474.958263772955,0.19851273307376285,0.17113660621202975
2469.1151919866443,0.19316098710396726,0.21297125281727727
2463.272120200334,0.18616178492936533,0.1568523499976169
2457.4290484140233,0.16075813927798155,0.1916840073629003
2451.5859766277126,0.19163226480913959,0.18108657802160247
2445.7429048414024,0.16754375120314324,0.15735537825944307
2439.899833055092,0.20294571868705605,0.20545779884070545
2434.0567612687814,0.15550712127431485,0.18788588958282432
2428.2136894824707,0.17805218953173277,0.15746864551526316
2422.3706176961605,0.18054916577643312,0.1927308986334954
2416.52754590985,0.1541086861736017,0.17196958860825765
2410.684474123539,0.21495829763865873,0.14246309471818663
2404.841402337229,0.20965488187123454,0.16666864401804446
2398.9983305509186,0.17111232087207606,0.18565502505429005
2393.1552587646074,0.19576392001909615,0.19304355443332816
2387.312186978297,0.18785577140469886,0.18359354811386008
2381.469115191987,0.1279701763941246,0.18114466588638958
2375.6260434056762,0.18521401175211374,0.18960585156942716
2369.7829716193655,0.17894872239957832,0.17595608195693901
2363.9398998330553,0.18181374748018458,0.20368849248953985
2358.0968280467446,0.15858939172538575,0.18309972308619796
2352.253756260434,0.17472064673639306,0.18598601871027565
2346.4106844741236,0.1765258906236303,0.19090704572219117
2340.5676126878134,0.20383883417108212,0.1589335730207462
2334.7245409015027,0.1867534521896546,0.16588037345483914
2328.881469115192,0.1799435616248743,0.2106262445097239
2323.0383973288817,0.21062535309079217,0.18675212693979296
2317.195325542571,0.1689336071327838,0.17438624415575316
2311.3522537562603,0.17224370461789423,0.18686198129163184
2305.50918196995,0.1436919238110645,0.17039457933661467
2299.6661101836394,0.2114046807408591,0.18559388958783274
2293.8230383973287,0.19930545496712493,0.1667013865034352
2287.9799666110184,0.19835261084194583,0.18553602629849492
2282.136894824708,0.1933909691631428,0.14845894918782387
2276.2938230383975,0.18221375247851815,0.20662917659855873
2270.450751252087,0.18431870368462605,0.1697497674470397
2264.6076794657765,0.1749672441361252,0.1483825520015676
2258.764607679466,0.17593407689975332,0.1755292515224712
2252.921535893155,0.18109108435420085,0.17258508822556273
2247.078464106845,0.21024071131455155,0.18305208945528503
2241.2353923205346,0.19111714070867203,0.157098370495548
2235.3923205342235,0.17883356931835717,0.1879520838293396
2229.549248747913,0.16841442641629667,0.2524736211925247
2223.706176961603,0.16730188189540282,0.15442849722877022
2217.8631051752923,0.2120556097490354,0.1867558210395713
2212.0200333889816,0.1901349746043893,0.17378685144683872
2206.1769616026713,0.18135200928562653,0.18385316401570173
2200.3338898163606,0.17307717270280404,0.14376462878911322
2194.49081803005,0.15781958724537054,0.1569804677198142
2188.6477462437397,0.1786632986790117,0.18919372053246314
2182.8046744574294,0.19747358822283034,0.17923206714552187
2176.9616026711187,0.172149599463562,0.21270510801213144
2171.118530884808,0.17545542529907884,0.1659043291136627
2165.275459098498,0.17557953531569345,0.18349021288760092
2159.432387312187,0.18219206555503153,0.23826260724582474
2153.5893155258764,0.14813992499361028,0.16468891384016385
2147.746243739566,0.1752921468309404,0.1619234440007231
2141.9031719532554,0.16291218043056682,0.1792974890957465
2136.0601001669447,0.19769177292146217,0.17910881869349687
2130.2170283806345,0.16458808389645183,0.19688340303019972
2124.373956594324,0.19154098050173207,0.18259156301166987
2118.5308848080135,0.21048878513088823,0.16486524983138032
2112.687813021703,0.1737281032951204,0.18422845956090445
2106.8447412353926,0.1679684974666224,0.23277195756066593
2101.001669449082,0.18382866291680272,0.20543549121510163
2095.158597662771,0.17995943339632953,0.12435663159604657
2089.315525876461,0.16012768400538865,0.17715967268029947
2083.47245409015,0.18921839689910708,0.16249819814582778
2077.6293823038395,0.22031032778723436,0.1924452570058504
2071.7863105175293,0.17483776534241027,0.1765347356353008
2065.943238731219,0.17594248017111,0.2186539190524634
2060.1001669449083,0.15910136271460848,0.19862471445878166
2054.2570951585976,0.18638177150983612,0.19780806032636572
2048.4140233722874,0.1550604774269583,0.18373142312439078
2042.5709515859767,0.1578613810009417,0.17919404842873035
2036.7278797996662,0.2055933465874003,0.18680359974508906
2030.8848080133557,0.16189093970019794,0.20590559675794332
2025.0417362270452,0.201627152070983,0.19068779618086454
2019.1986644407345,0.21048716060213318,0.17297734944226992
2013.355592654424,0.18518652955390136,0.2055016941104542
2007.5125208681136,0.19106782836714664,0.18384220890900876
2001.6694490818031,0.21904501911136307,0.1784477016843785
1995.8263772954926,0.17606543214083226,0.16417246936481858
1989.9833055091822,0.1681398842013615,0.16868016744965209
1984.1402337228715,0.15293537881376368,0.16727909172218985
1978.297161936561,0.18083414169569262,0.12415291357417477
1972.4540901502505,0.20958288429727417,0.20033704016966827
1966.61101836394,0.19919190771138245,0.1913297851879109
1960.7679465776296,0.1611581752823149,0.17571505086804506
1954.9248747913189,0.16289249250197485,0.20092057504183142
1949.0818030050086,0.16991657573541522,0.18876147765354415
1943.238731218698,0.18584536225834064,0.18743458786373104
1937.3956594323872,0.17589377262075248,0.1305107154624619
1931.552587646077,0.18428908112647158,0.17535056118453304
1925.7095158597663,0.1859347917572378,0.19066322007275702
1919.866444073456,0.17402453612811677,0.21222787625426773
1914.0233722871453,0.17919653573780173,0.2168648448067571
1908.1803005008346,0.18413187424643046,0.2086168236040823
1902.3372287145244,0.17832065431650426,0.15693477803723932
1896.4941569282137,0.1900705039935039,0.13632047876402534
1890.6510851419034,0.21741766903699367,0.1918511219243982
1884.8080133555927,0.19183971465562438,0.18125264467783997
1878.964941569282,0.18111667665041012,0.2003425923893934
1873.1218697829718,0.1462784248366025,0.17915477848356692
1867.278797996661,0.18776049123750957,0.18691434195798798
1861.4357262103508,0.1410686901111935,0.15373077699066445
1855.5926544240401,0.15182305473645152,0.19439106196563333
1849.7495826377299,0.19709889710810832,0.17887448266542083
1843.9065108514192,0.1941345861024883,0.19793527552793952
1838.0634390651085,0.17701702576218925,0.20431401794112816
1832.2203672787982,0.14582476488848284,0.19822392377682777
1826.3772954924875,0.17261208420986177,0.21383269991409165
1820.5342237061773,0.16648558490671186,0.21586602761418114
1814.6911519198666,0.19282902082940706,0.24187811862255396
1808.8480801335559,0.22529389059110982,0.24935124040585008
1803.0050083472456,0.18454661579052836,0.24313737229350452
1797.161936560935,0.16472090641459494,0.259208359458212
1791.3188647746247,0.15703732558047664,0.32469883876824873
1785.475792988314,0.17952523175262086,0.3083378563464054
1779.6327212020033,0.17738755864346795,0.3520101453739919
1773.789649415693,0.15827240968505346,0.36253673068888836
1767.9465776293823,0.18414432595474972,0.36588713850401583
1762.103505843072,0.15948782582851523,0.38392711464800966
1756.2604340567614,0.20565914720509534,0.42147878870870437
1750.4173622704507,0.20585929041753737,0.4420276544653896
1744.5742904841404,0.2078342376735973,0.4639456769163973
1738.7312186978297,0.17860869500010973,0.4374651736835968
1732.8881469115195,0.20082967235224258,0.45806230634837036
1727.0450751252088,0.1909337770745735,0.47106729905887423
1721.202003338898,0.18951147891232148,0.5039364662175051
1715.3589315525878,0.19498354537979334,0.41995260570017806
1709.5158597662771,0.18110108021605306,0.4679936952399114
1703.6727879799669,0.18447000593124785,0.43799883569014525
1697.8297161936562,0.23646358261019693,0.4453732508486742
1691.9866444073455,0.22499139510343819,0.4140811206297396
1686.1435726210352,0.2423916647057393,0.4184669270517338
1680.3005008347245,0.2683145762251524,0.4305730857870206
1674.4574290484143,0.22472418732285565,0.39595321152659857
1668.6143572621036,0.25557281622774247,0.38907529794331647
1662.7712854757929,0.28721805657499516,0.38162461194596087
1656.9282136894826,0.3043755894413535,0.3552211823014339
1651.085141903172,0.30191809579968315,0.3793413894192922
1645.2420701168617,0.3427753417156364,0.3644951041889201
1639.398998330551,0.3386167333931542,0.354143445586674
1633.5559265442407,0.32151054315989686,0.3723766048594122
1627.71285475793,0.3373553323013277,0.3718981994551868
1621.8697829716193,0.3807853954215237,0.39480122476265667
1616.026711185309,0.3808954558605247,0.38164623968466627
1610.1836393989984,0.3385915952353191,0.37371931961704763
1604.3405676126881,0.4063272134878369,0.41389681475772216
1598.4974958263774,0.39188530415035255,0.4034044877397192
1592.6544240400667,0.40507633994378756,0.4061104447207258
1586.8113522537565,0.3666112042109421,0.3881022663353462
1580.9682804674458,0.3623695330019998,0.3671753246743883
1575.1252086811355,0.3378735435897836,0.35271726625445027
1569.2821368948248,0.40163419206062023,0.3457480148606167
1563.4390651085141,0.33654850846139384,0.3592837063161145
1557.5959933222039,0.35996123927165524,0.3306146031437867
1551.7529215358932,0.30274158161640874,0.2861300062840734
1545.909849749583,0.30609356162227785,0.30209365336797434
1540.0667779632722,0.25648188783054393,0.26162076946488455
1534.2237061769615,0.2695873647459065,0.28058133116801215
1528.3806343906513,0.28474118485476946,0.2410004983949208
1522.5375626043406,0.228535748893278,0.22829784662232408
1516.6944908180303,0.2643531410775819,0.2452833939616462
1510.8514190317196,0.23992777344347033,0.23162043980589964
1505.008347245409,0.20357320653394106,0.1912178844124387
1499.1652754590987,0.2067023361130272,0.23169921498240464
1493.322203672788,0.20083152761378484,0.2532750069070439
1487.4791318864777,0.20325338475761168,0.1746163720767199
1481.636060100167,0.18863914532539677,0.2357590760083414
1475.7929883138568,0.17874253043464872,0.18153252891026794
1469.949916527546,0.18584330250055542,0.18205326176725467
1464.1068447412354,0.16867407113486182,0.1856341391885678
1458.2637729549251,0.1612390302489489,0.1581240479030418
1452.4207011686144,0.18434001708798736,0.21128615683808008
1446.5776293823042,0.20161353719927777,0.1938100718994682
1440.7345575959935,0.15233009533735667,0.1678887686439512
1434.8914858096828,0.18219744931574722,0.17658644130741652
1429.0484140233725,0.16853441271006067,0.15120782233316477
1423.2053422370618,0.16155009051599875,0.17414088891192617
1417.3622704507516,0.19783895232131798,0.1995006070103062
1411.5191986644409,0.1701731977912304,0.14624291913104875
1405.6761268781302,0.21033564229583912,0.17166818148448332
1399.83305509182,0.1646549212173956,0.1832316162272902
1393.9899833055092,0.1878995170292357,0.20121547727737757
1388.146911519199,0.1755671587971548,0.20724571355748922
1382.3038397328883,0.16499381618128434,0.17118675389660346
1376.4607679465776,0.19180181742324695,0.1656854593968394
1370.6176961602673,0.17693143272114503,0.18978482607636882
1364.7746243739566,0.1920839831455572,0.17398104568961634
1358.9315525876464,0.17906660350668466,0.1757834045130633
1353.0884808013357,0.15829140551804521,0.20470899934466505
1347.245409015025,0.17796336726224407,0.21855722826174484
1341.4023372287147,0.18104199153441652,0.19246335879657045
1335.559265442404,0.19917099450833314,0.18664059625539545
1329.7161936560938,0.16187565084035252,0.2064650033671082
1323.873121869783,0.1792140084939295,0.16333877816111855
1318.0300500834724,0.14556277705106754,0.20854181713382802
1312.186978297162,0.1930300631067631,0.19751968906171954
1306.3439065108514,0.15837045511443532,0.27851556600772553
1300.5008347245412,0.1438728738982614,0.2593471007615882
1294.6577629382305,0.17881569900368788,0.2640996203360258
1288.8146911519198,0.20211371875201453,0.27553102575966915
1282.9716193656095,0.14951107165494712,0.24858005072606748
1277.1285475792988,0.15823929398672004,0.33320661146069774
1271.2854757929886,0.16513450519802253,0.37134318864166826
1265.4424040066779,0.1574100686556988,0.3427257949747427
1259.5993322203676,0.18758855858683637,0.3872272000056693
1253.756260434057,0.16385265151933742,0.4010022678482785
1247.9131886477462,0.1655697054836761,0.3644930122004442
1242.070116861436,0.1916661080802675,0.4184007699184739
1236.2270450751253,0.1648897074334234,0.4260541805225534
1230.383973288815,0.18865560198146283,0.39789205645011716
1224.5409015025043,0.1605722965748708,0.3818907648238661
1218.6978297161936,0.1557572297216818,0.3848764316232951
1212.8547579298834,0.14329101421901455,0.3212729520655391
1207.0116861435727,0.21722405573955983,0.33493397053719803
1201.1686143572624,0.17359481935799298,0.33417370512644223
1195.3255425709517,0.18487866735924885,0.2682610333248649
1189.482470784641,0.17937900982051072,0.2938193923810415
1183.6393989983308,0.1831992351402019,0.24794421944398576
1177.79632721202,0.18099372958751248,0.19895722784807027
1171.9532554257098,0.2181643407840649,0.2248863003249911
1166.110183639399,0.15922146818086177,0.19621123879682983
1160.2671118530884,0.14885075787803848,0.21281563332280606
1154.4240400667782,0.15976080663031375,0.1757118346617148
1148.5809682804675,0.15330581980482944,0.21457487975176942
1142.7378964941572,0.19493924104963897,0.17461974955426113
1136.8948247078465,0.1964075641907552,0.19348740502170522
1131.0517529215358,0.1607736890969935,0.17232868122461859
1125.2086811352256,0.15219128447074015,0.17626365340073444
1119.3656093489149,0.1729040669371781,0.20555591988664873
1113.5225375626046,0.20782247755752786,0.18536894106993576
1107.679465776294,0.12360861164403367,0.17274171485711057
1101.8363939899837,0.19053253538031747,0.15534914190616758
1095.993322203673,0.15848489545102828,0.2034179655447002
1090.1502504173623,0.20080734293082547,0.194779777925569
1084.307178631052,0.15844152118246496,0.17353750578056926
1078.4641068447413,0.1742916834556832,0.18490319684476425
1072.621035058431,0.14987441798720874,0.15942844574885584
1066.7779632721204,0.16045484299003804,0.15971466220661587
1060.9348914858097,0.20771678326092236,0.16348506291138348
1055.0918196994994,0.19641157371780116,0.1870797736355415
1049.2487479131887,0.17196663695698647,0.1859376288613649
1043.4056761268785,0.16259655259591488,0.16513655287499968
1037.5626043405678,0.1421238572697637,0.19484329212759852
1031.719532554257,0.1721268657619803,0.19587011312028532
1025.8764607679468,0.17938193494827404,0.18380066696289843
1020.0333889816361,0.1783189128433103,0.20141129355779552
